,avg_block_size,avg_trx_cost,confirmation_time,difficulty,hash_rate,market_cap,price_usd,total_block_size,total_miner_revenue,total_supply,total_trx_fees,trade_volume,transactions,trx_cost_percent,trx_per_block,trx_volume,unique_addresses
2015-03-08,0.34057775641000004,12.385332847899999,7.95,46684376316.9,362028.097736,3811928062.5,273.87,31431.0,1071653.31,13918750.0,13.14254063,13054878.3984,86526.0,1.11675471956,696.0,350390.0,213398.0
2015-03-09,0.435376393939,9.87784964074,8.88333333333,47427554950.6,311208.02387,4002310934.0,287.48,31488.0,952708.72,13922050.0,14.01348729,39386293.7769,96449.0,1.9839171398900002,662.0,167043.0,201698.0
2015-03-10,0.44860442384099997,9.9226633555,8.083333333330001,47427554950.6,356003.118215,4095028099.5,294.06,31555.0,1114781.46,13925825.0,16.8128673,47454151.09,112347.0,1.2760738549600001,574.0,297083.0,210072.0
2015-03-11,0.373125481928,11.8763402232,7.2,47427554950.6,391367.666382,4085522367.75,293.29,31616.0,1221552.85,13929975.0,15.46580835,20776296.8445,102856.0,1.6991425432499998,746.0,245124.0,208179.0
2015-03-12,0.475402819549,10.1684028304,8.916666666669999,47427554950.6,313565.660415,4143624087.0,297.39,31679.0,992985.21,13933300.0,14.35821792,19575104.525,97654.0,1.64266848442,728.0,203267.0,193924.0
2015-03-13,0.393578035971,10.4378611815,7.56666666667,47427554950.6,327711.479681,4034835730.25,289.51,31733.0,1009810.88,13936775.0,13.87866807,25887106.3752,96745.0,1.8176486602400002,730.0,191896.0,198297.0
2015-03-14,0.382774686567,10.7569012023,8.15,47427554950.6,315923.296959,3961922926.25,284.21,31784.0,955514.02,13940125.0,12.381914199999999,21131305.5294,88828.0,2.2305098270099997,716.0,150728.0,219463.0
2015-03-15,0.33737155102,12.3730603596,7.533333333330001,47427554950.6,346572.572037,3954043366.0,283.57,31833.0,1045239.02,13943800.0,11.85474118,10021349.56,84477.0,4.16808689067,731.0,88434.0,222639.0
2015-03-16,0.431848793893,9.782852935760001,8.98333333333,47427554950.6,308850.387326,4056925176.0,290.88,31889.0,956704.32,13947075.0,14.04389459,17342897.2995,97794.0,2.55874557833,702.0,128540.0,206461.0
2015-03-17,0.393920734266,9.88233446536,7.45,47427554950.6,337142.025859,4004115563.0,287.02,31945.0,1030114.78,13950650.0,14.75421706,17346142.9648,104238.0,2.1665266784,634.0,165657.0,199845.0
2015-03-18,0.396392368794,9.13831140457,8.01666666667,47427554950.6,332426.75276999996,3709717423.75,265.85,32000.0,941109.0,13954175.0,15.20202714,51441422.9554,102985.0,1.5609738190399998,699.0,226782.0,191204.0
2015-03-19,0.432512986014,9.13826644795,8.166666666669999,47427554950.6,337142.025859,3637668805.0,260.62,32061.0,935886.42,13957750.0,16.03415694,45519026.7836,102414.0,1.54960977004,577.0,231736.0,190851.0
2015-03-20,0.40401731914899996,8.92212900911,7.75,47427554950.6,332426.75276999996,3627139245.0,259.8,32117.0,919951.8,13961275.0,16.10498382,13095313.597000001,103109.0,1.95695428884,565.0,180944.0,198449.0
2015-03-21,0.39121569930100003,9.21133080491,8.53333333333,47427554950.6,337142.025859,3600557275.5,257.83,32172.0,925351.87,13964850.0,14.67230432,12061583.1848,100458.0,2.63732500014,660.0,136085.0,218099.0
2015-03-22,0.36871371428599997,10.3080539778,7.783333333330001,47427554950.6,313565.660415,3638709587.5,260.5,32221.0,869288.5,13968175.0,12.03965358,12590580.7181,84331.0,3.4734161443800002,618.0,96073.0,214152.0
2015-03-23,0.41236225,9.551294930880001,7.266666666669999,47427554950.6,358360.75476,3717523388.25,266.07,32283.0,1015589.19,13971975.0,17.375943,18292679.2528,106330.0,2.17528868533,600.0,175471.0,221091.0
2015-03-24,0.316627227545,10.769628411700001,6.85,46717549644.7,387831.11220900004,3463709254.5,247.83,32335.0,1038159.87,13976150.0,14.32893236,35659793.7206,96397.0,1.9056210929900002,579.0,219823.0,185435.0
2015-03-25,0.298449006024,10.8938273182,6.4,46717549644.7,385508.770219,3434680104.0,245.68,32384.0,1023257.2,13980300.0,15.31775967,29366377.8444,93930.0,1.84365311379,719.0,225910.0,182792.0
2015-03-26,0.353615073826,9.575603662939999,7.61666666667,46717549644.7,346028.956402,3523694619.5,251.98,32436.0,942153.22,13984025.0,14.07414031,19168024.6401,98391.0,1.9821145359,706.0,188637.0,188107.0
2015-03-27,0.326431023256,10.0923637373,7.0,46717549644.7,399442.822155,3477917244.75,248.63,32492.0,1072838.45,13988325.0,15.37769189,13250514.0544,106302.0,1.89742061104,891.0,227414.0,202290.0
2015-03-28,0.345914466667,10.5073483393,7.88333333333,46717549644.7,348351.29839099996,3519286704.0,251.52,32543.0,946218.24,13992075.0,12.89657663,12438975.7044,90053.0,2.8041799364899997,786.0,134157.0,208232.0
2015-03-29,0.339593403974,10.5677980928,7.3,46717549644.7,350673.64038,3415687192.5,244.05,32594.0,924217.35,13995850.0,12.19379189,16844245.7552,87456.0,2.9716227357599996,687.0,127439.0,228699.0
2015-03-30,0.396519070423,8.55806787131,7.95,46717549644.7,329772.562477,3432372892.0,245.18,32650.0,873821.52,13999400.0,14.80696195,18935901.105,102105.0,2.0673013255400003,611.0,172399.0,202713.0
2015-03-31,0.378511852349,8.626112409060001,7.8,46717549644.7,346028.956402,3401639125.0,242.92,32706.0,908277.88,14003125.0,14.73616593,15840546.576,105294.0,2.14626530343,622.0,174210.0,203189.0
2015-04-01,0.464497852113,6.840616162409999,8.183333333330001,46717549644.7,329772.562477,3399420022.5,242.7,32771.0,865953.6,14006675.0,18.11563857,16976658.2664,126590.0,1.9902514879799997,782.0,179274.0,241041.0
2015-04-02,0.421406176871,8.05418149128,7.166666666669999,46717549644.7,341384.272423,3536772754.0,252.44,32832.0,931756.04,14010350.0,16.0150584,21296212.0831,115686.0,1.74014111849,703.0,212109.0,214884.0
2015-04-03,0.363339635762,9.28955001928,7.85,46717549644.7,350673.64038,3565053258.75,254.39,32886.0,963883.71,14014125.0,14.6205005,18034538.2096,103760.0,2.3998646858200003,907.0,157884.0,195509.0
2015-04-04,0.38268909090899994,10.4174212975,7.608333333330001,46717549644.7,357640.666348,3557341515.75,253.77,32944.0,980821.05,14017975.0,15.06052225,9020735.9226,94152.0,3.4440015376499997,823.0,112224.0,228536.0
2015-04-05,0.360845562914,10.3552087232,7.55,49446390688.2,371157.005412,3604010402.5,257.03,32998.0,973886.67,14021750.0,14.3073758,13187093.6974,94048.0,4.41566988741,803.0,85808.0,222020.0
2015-04-06,0.43444642635700004,8.17470207729,9.46666666667,49446390688.2,317081.150319,3572161132.5,254.7,33054.0,825228.0,14024975.0,15.31261593,17917019.4402,100949.0,2.91357693761,755.0,111204.0,189967.0
2015-04-07,0.393738044025,9.121184048089999,7.06666666667,49446390688.2,390820.952719,3584116146.0,255.48,33116.0,1019620.68,14028950.0,16.185038,13278749.6896,111786.0,2.0059495212400003,653.0,198958.0,220417.0
2015-04-08,0.47405403361299997,6.804548946290001,9.8,49446390688.2,292501.21618600003,3450310038.25,245.89,33172.0,735211.1,14031925.0,15.47753386,24571057.2513,108047.0,1.43199848717,746.0,208799.0,214628.0
2015-04-09,0.41002402097900004,7.466544278660001,7.86666666667,49446390688.2,351493.058105,3438416790.0,244.98,33230.0,879723.18,14035500.0,16.98327802,16720384.3248,117822.0,1.72758200287,717.0,207863.0,203465.0
2015-04-10,0.412722584507,7.39415107239,8.63333333333,49446390688.2,349035.064692,3309144475.5,235.71,33288.0,843606.09,14039050.0,29.80724162,23143726.6395,114091.0,2.02773244646,857.0,176503.0,215133.0
2015-04-11,0.40805893430699997,7.87520443869,7.4,49446390688.2,336745.097625,3323853832.5,236.7,33343.0,814721.4,14042475.0,17.10524583,12494304.0183,103454.0,1.88755422875,754.0,182352.0,243573.0
2015-04-12,0.34101895588200004,9.09385986229,8.183333333330001,49446390688.2,334287.104212,3325501365.0,236.76,33389.0,808298.64,14045875.0,14.35766331,8924492.375,88884.0,3.00752144602,761.0,113515.0,193479.0
2015-04-13,0.41720977305,7.59868353565,7.466666666669999,49446390688.2,346577.071279,3175023906.0,225.99,33447.0,800004.6,14049400.0,15.91337178,23401181.8784,105282.0,2.2191737877400004,755.0,159519.0,232236.0
2015-04-14,0.40219587341799995,7.556151430689999,6.083333333330001,49446390688.2,388362.959305,3035523600.0,216.0,33510.0,856656.0,14053350.0,16.94687098,29001276.605,113372.0,1.5207214847200001,634.0,260797.0,219510.0
2015-04-15,0.44376109756099996,6.415512843609999,8.11666666667,49446390688.2,302333.189839,3077794818.0,218.96,33564.0,676586.4,14056425.0,15.07987703,16824427.8048,105461.0,1.61399287992,693.0,191451.0,190441.0
2015-04-16,0.38215731884099996,7.645688669360001,8.416666666669999,49446390688.2,339203.09103899996,3228428497.5,229.62,33616.0,795633.3,14059875.0,15.02016737,20046415.735999998,104063.0,1.92535598771,717.0,179967.0,196262.0
2015-04-17,0.388211507463,7.33734173123,8.35,49446390688.2,329371.117385,3131458310.75,222.67,33668.0,749061.88,14063225.0,14.2760589,16493179.0,102089.0,1.8469961386700002,794.0,182134.0,191876.0
2015-04-18,0.413204338346,7.38529676366,9.416666666669999,49446390688.2,326913.123972,3127275396.0,222.32,33722.0,742104.16,14066550.0,13.91339511,9786033.9576,100484.0,2.01955705498,777.0,165284.0,225102.0
2015-04-19,0.351204713235,8.92283479893,7.7,49446390688.2,334287.104212,3175869114.0,225.72,33769.0,770156.64,14069950.0,12.06487514,11259642.365999999,86313.0,2.99938320338,921.0,113757.0,168858.0
2015-04-20,0.383447554217,8.126467497050001,7.416666666669999,49446390688.2,408026.90661199996,3161465083.0,224.63,33832.0,935583.95,14074100.0,15.96574801,13291796.39,115128.0,2.2615702684,654.0,184164.0,253148.0
2015-04-21,0.37695830188699997,7.868562260539999,7.9,47610564513.5,376310.70587,3165877506.0,224.88,33891.0,897496.08,14078075.0,16.81026573,19229850.61,114061.0,2.30315419307,629.0,173284.0,205286.0
2015-04-22,0.421495545455,7.49877209499,8.46666666667,47610564513.5,338442.961883,3342138811.0,237.34,33951.0,852287.94,14081650.0,16.12435635,18434088.305999998,113657.0,1.7209034648599997,792.0,208669.0,222085.0
2015-04-23,0.401037275362,7.606258054289999,7.8,47610564513.5,326609.29188699997,3316759348.0,235.48,34006.0,815702.72,14085100.0,14.77482324,10243639.5983,107241.0,2.02844379778,716.0,170771.0,212819.0
2015-04-24,0.521449758333,6.29915418566,9.166666666669999,47610564513.5,284008.079902,3253364933.0,230.93,34068.0,696484.88,14088100.0,16.22929386,16246989.8052,110568.0,1.64014286819,906.0,183886.0,205205.0
2015-04-25,0.366914545455,8.95665641433,8.11666666667,47610564513.5,364477.035874,3221419770.0,228.6,34124.0,902741.4,14091950.0,99.96396999,10340224.6695,100790.0,2.7507154919,857.0,143563.0,242148.0
2015-04-26,0.349890369128,8.70782052239,7.5,47610564513.5,352643.36587800004,3078777333.5,218.42,34176.0,816453.96,14095675.0,13.29723822,22650709.6452,93761.0,2.30235825952,715.0,162355.0,226263.0
2015-04-27,0.43033935507200005,7.0511999232,7.916666666669999,47610564513.5,326609.29188699997,3138324233.75,222.59,34235.0,771274.35,14099125.0,15.196205599999999,26278039.6554,109382.0,1.5252841394,655.0,227171.0,203028.0
2015-04-28,0.37746136305699995,7.802625540319999,7.35,47610564513.5,371577.23787199997,3140185113.0,222.66,34294.0,877280.4,14103050.0,15.80028461,18261361.0224,112434.0,1.80441524926,623.0,218353.0,218502.0
2015-04-29,0.491518984496,6.254322885060001,9.066666666669999,47610564513.5,305308.685895,3183645204.75,225.69,34357.0,731686.98,14106275.0,17.28262292,13645539.3348,116989.0,1.73331907692,713.0,187040.0,207741.0
2015-04-30,0.431984932331,6.88673034102,8.46666666667,47610564513.5,314775.62189099996,3317590248.0,235.13,34414.0,785569.33,14109600.0,16.08932183,26557928.6544,114070.0,1.70122647655,741.0,196388.0,215077.0
2015-05-01,0.375636707483,8.1850003801,8.36666666667,47610564513.5,347909.89788,3294461783.25,233.43,34469.0,861356.7,14113275.0,15.30178105,14150462.94,105236.0,1.98870379097,793.0,185548.0,197072.0
2015-05-02,0.37364192516999994,8.958114524560001,8.0,47610564513.5,347909.89788,3305201503.5,234.13,34523.0,863705.57,14116950.0,14.07475563,9974295.652,96416.0,2.6704044097799997,704.0,138144.0,238390.0
2015-05-03,0.350380963768,9.6777621256,7.38333333333,47610564513.5,326609.29188699997,3396097404.0,240.51,34571.0,832645.62,14120400.0,12.37823502,13232149.4691,86037.0,2.3893984889400004,732.0,144890.0,212123.0
2015-05-04,0.390681439394,8.313123778160001,9.066666666669999,47643398017.8,312624.333323,3335594229.0,236.17,34622.0,782431.21,14123700.0,13.94423733,16331946.5745,94120.0,2.03839819441,783.0,162530.0,190201.0
2015-05-05,0.383178435065,7.94593688415,7.85,47643398017.8,364728.388877,3315170883.0,234.66,34681.0,907195.56,14127550.0,16.03734494,18457399.2768,114171.0,2.28454419945,698.0,169224.0,219068.0
2015-05-06,0.408176643357,7.460367678160001,8.583333333330001,47643398017.8,338676.3611,3331977963.75,235.79,34739.0,846721.89,14131125.0,16.01690293,16717868.3136,113496.0,1.9647783943500001,691.0,182769.0,219506.0
2015-05-07,0.38055221118,8.33674475401,6.81666666667,47643398017.8,381306.95200700004,3307483748.5,233.99,34800.0,945553.59,14135150.0,16.35823476,29515495.9134,113420.0,1.99660972098,724.0,202393.0,227324.0
2015-05-08,0.40095226351400004,8.389561205189999,7.25,47643398017.8,350518.19190700003,3460059372.0,244.72,34859.0,909134.8,14138850.0,15.86988861,21751507.9221,108365.0,1.89337073181,670.0,196211.0,261673.0
2015-05-09,0.41892331746,7.726907422230001,9.46666666667,47643398017.8,298414.136354,3409353360.0,241.08,34911.0,762777.12,14142000.0,14.78591409,15399809.5172,98717.0,1.9731543107900003,723.0,160352.0,199251.0
2015-05-10,0.408512736434,8.611433140119999,8.933333333330001,47643398017.8,305519.23483800003,3385659603.75,239.35,34963.0,775494.0,14145225.0,15.217629800000001,11133114.7372,90054.0,2.6829630890200002,653.0,120762.0,213909.0
2015-05-11,0.396615187919,8.872004253830001,8.03333333333,47643398017.8,352886.558069,3455032100.5,244.19,35022.0,913514.79,14148950.0,16.18034809,15280623.914,102966.0,2.1183180091900002,726.0,176602.0,215628.0
2015-05-12,0.390659759494,8.37087201986,7.55,47643398017.8,374201.853523,3418066879.0,241.51,35083.0,957828.66,14152900.0,16.75259925,13908956.2278,114424.0,1.9212579019,494.0,206427.0,233523.0
2015-05-13,0.355740487654,9.08398287529,7.45,47643398017.8,383675.31816900003,3436174904.0,242.72,35140.0,986656.8,14156950.0,15.40723591,15320686.72,108615.0,2.14082065442,714.0,189880.0,211323.0
2015-05-14,0.378734392857,8.2729726953,7.7,47643398017.8,331571.262615,3374718444.0,238.32,35193.0,837456.48,14160450.0,14.19848984,20818947.632,101228.0,1.8841423961200001,783.0,186504.0,201739.0
2015-05-15,0.335637890909,9.11796221798,7.666666666669999,47643398017.8,390780.416654,3365503020.0,237.6,35248.0,983664.0,14164575.0,15.0815495,20818947.632,107882.0,2.28337966114,758.0,181310.0,209999.0
2015-05-16,0.409771820312,8.17298779898,8.45,47643398017.8,303150.868677,3352520598.25,236.63,35300.0,760292.19,14167775.0,13.79618089,8139343.9072,93025.0,2.7604476826099997,653.0,116394.0,236081.0
2015-05-17,0.287199098266,11.9490740611,6.4,48807487244.7,419738.369702,3341497738.0,235.78,35349.0,1022577.86,14172100.0,12.33378944,6714330.4753,85578.0,4.142730209090001,708.0,104689.0,216412.0
2015-05-18,0.408761948905,8.30466782413,7.716666666669999,48807487244.7,332393.96907,3351802886.25,236.45,35405.0,813151.55,14175525.0,14.85179661,12038644.8632,97915.0,2.2022453375,772.0,156159.0,197816.0
2015-05-19,0.415337029412,7.44032186887,8.066666666669999,48807487244.7,329967.735719,3290077757.0,232.04,35461.0,792416.6,14178925.0,15.46219384,10238817.4063,106503.0,1.66286129273,624.0,205369.0,207126.0
2015-05-20,0.420193415493,7.7667691279,7.916666666669999,48807487244.7,344525.135825,3327208635.0,234.6,35520.0,836349.0,14182475.0,15.67924364,11455800.4768,107683.0,1.86346372472,732.0,191310.0,221491.0
2015-05-21,0.339252875817,9.06348412397,7.65,48807487244.7,371213.702684,3347966800.0,236.0,35571.0,906004.0,14186300.0,14.46308563,10692103.192,99962.0,2.13287895745,792.0,179991.0,203159.0
2015-05-22,0.394442746479,8.52345140221,8.083333333330001,48807487244.7,344525.135825,3412658925.0,240.5,35627.0,857382.5,14189850.0,15.32116469,18975695.686,100591.0,1.61759139475,748.0,220389.0,207671.0
2015-05-23,0.4104737,7.7628462136100005,9.3,48807487244.7,291148.002105,3388826794.5,238.77,35676.0,719414.01,14192850.0,13.47221894,8685815.1228,92674.0,1.5855100262600001,831.0,190033.0,194783.0
2015-05-24,0.403130638298,9.66529183145,8.0,48807487244.7,342098.902474,3413660332.5,240.46,35732.0,850507.02,14196375.0,12.74716388,7938776.9118,87996.0,3.35442173228,784.0,105443.0,246182.0
2015-05-25,0.415783951389,8.07318824098,7.93333333333,48807487244.7,349377.602526,3346224108.75,235.65,35791.0,851874.75,14199975.0,15.48928101,8804512.2744,105519.0,2.34566420594,1071.0,154114.0,206424.0
2015-05-26,0.438843162963,7.481546213460001,8.95,48807487244.7,327541.502369,3351138399.0,235.94,35850.0,800308.48,14203350.0,17.74572734,10633177.152,106971.0,1.9523850023599998,653.0,173736.0,222322.0
2015-05-27,0.42569197931,7.88182354133,7.833333333330001,48807487244.7,351803.835877,3338639125.0,235.0,35911.0,855635.0,14206975.0,16.09865543,12744914.9373,108558.0,1.7738443013999998,853.0,205260.0,221553.0
2015-05-28,0.44746258333300004,7.14269287523,7.716666666669999,48807487244.7,320262.802316,3360445832.0,236.48,35970.0,784167.68,14210275.0,16.12750693,8918667.436,109786.0,1.72141216313,914.0,192633.0,220123.0
2015-05-29,0.416787210191,7.55026098678,7.61666666667,48807487244.7,380918.636088,3352703354.0,235.87,36035.0,929799.54,14214200.0,17.52633345,9506643.1936,123148.0,1.8366109639400003,883.0,214634.0,237083.0
2015-05-30,0.543034330645,5.4220782953499995,9.316666666669999,48807487244.7,300852.93550900003,3285902376.0,231.12,36102.0,720632.16,14217300.0,18.13414229,10592100.4644,132907.0,1.69944010977,872.0,183472.0,269743.0
2015-05-31,0.359762231293,8.90731280652,7.5,48807487244.7,356656.302579,3298555151.25,231.95,36154.0,855431.6,14220975.0,13.638817000000001,7951003.767000001,96037.0,2.43421553193,772.0,151507.0,238007.0
2015-06-01,0.477130277372,6.598278029049999,8.48333333333,48807487244.7,332393.96907,3163506560.0,222.4,36219.0,771728.0,14224400.0,45.24728362,21727639.7849,116959.0,1.42750504139,633.0,243081.0,252174.0
2015-06-02,0.490478931507,6.179544906319999,7.85,47589591153.6,345390.94554,3198892481.5,224.83,36290.0,824901.27,14228050.0,19.09865642,16193587.7467,133489.0,1.40807382926,529.0,260569.0,257275.0
2015-06-03,0.470117450704,6.436864967030001,8.433333333330001,47589591153.6,335928.179909,3220468764.0,226.29,36356.0,807176.43,14231600.0,17.86202728,12997730.1124,125399.0,1.5721290363999998,666.0,226890.0,239702.0
2015-06-04,0.457110176056,6.493516017849999,9.05,47589591153.6,335928.179909,3210595731.0,225.54,36420.0,804501.18,14235150.0,17.47387221,11314954.476,123893.0,1.72248112463,713.0,207085.0,240222.0
2015-06-05,0.414149584507,7.286407474930001,8.4,47589591153.6,335928.179909,3191604605.0,224.15,36478.0,799318.9,14238700.0,16.17225384,13798456.3002,109700.0,1.56402792994,842.0,228001.0,232715.0
2015-06-06,0.344362701863,8.89112886623,8.066666666669999,47589591153.6,380876.316657,3197349335.25,224.49,36533.0,906939.6,14242725.0,15.255516199999999,7805688.4555,102005.0,2.4633260114400004,807.0,164006.0,244636.0
2015-06-07,0.327998964072,10.5410312076,7.5,47589591153.6,395070.465104,3171359940.0,222.6,36587.0,932248.8,14246900.0,13.64505466,9622738.2376,88440.0,2.7916278285600002,919.0,150020.0,225189.0
2015-06-08,0.356242453901,8.58300456203,8.21666666667,47589591153.6,333562.48850100004,3249096900.0,228.0,36637.0,807120.0,14250425.0,15.28474251,17459770.9848,94037.0,1.72226245816,714.0,205544.0,188952.0
2015-06-09,0.36875187037,8.09099997406,6.7,47589591153.6,383242.008065,3279954697.5,230.1,36696.0,935586.6,14254475.0,16.68496332,13936685.8451,115633.0,1.76480049185,693.0,230394.0,208925.0
2015-06-10,0.528337424051,6.80273928335,7.7,47589591153.6,373779.242434,3251063484.25,228.01,36779.0,905199.7,14258425.0,20.21619753,9976455.152999999,133064.0,1.74987740947,815.0,226873.0,267864.0
2015-06-11,0.430385670968,7.123598647989999,7.31666666667,47589591153.6,366682.16821100004,3266066700.0,229.0,36845.0,891497.0,14262300.0,18.23746303,9990294.5576,125147.0,1.56363872016,1008.0,248971.0,258189.0
2015-06-12,0.47800414705899996,6.28746652589,8.86666666667,47589591153.6,321734.031462,3280825686.0,229.98,36910.0,786071.64,14265700.0,18.13113121,9781474.3506,125022.0,1.56979540187,941.0,217735.0,247460.0
2015-06-13,0.409625772152,8.095545194260001,7.4,47589591153.6,373779.242434,3285158823.0,230.22,36974.0,913282.74,14269650.0,17.53784362,9232743.4194,112813.0,2.21410925531,792.0,179169.0,246532.0
2015-06-14,0.39460764827600003,8.40359360076,7.583333333330001,49692386354.9,358182.179015,3312113463.75,232.05,37031.0,844662.0,14273275.0,15.99530424,8307550.584,100512.0,2.07992241032,779.0,175007.0,223880.0
2015-06-15,0.4782252,7.28646194359,7.68333333333,49692386354.9,370533.288636,3375945331.5,236.46,37102.0,890981.28,14277025.0,18.51876216,14727511.2145,122279.0,1.8395390051499998,856.0,204834.0,277522.0
2015-06-16,0.5409450406499999,6.1172409625,9.95,49692386354.9,303837.29668200004,3503622535.0,245.35,37168.0,759112.9,14280100.0,19.75196704,29160220.7085,124094.0,0.919767046986,747.0,336390.0,241825.0
2015-06-17,0.59001693662,6.67945479151,8.21666666667,49692386354.9,350771.513242,3570341154.0,249.96,37251.0,893357.04,14283650.0,24.94126752,31886986.7225,133747.0,1.0247085192299998,755.0,348782.0,256567.0
2015-06-18,0.43217047402599995,7.87271620724,7.483333333330001,49692386354.9,380414.176333,3546871875.0,248.25,37317.0,960479.25,14287500.0,19.74416605,21457934.337,122001.0,1.28095015537,900.0,302041.0,233829.0
2015-06-19,0.491723869565,7.9654651997100006,7.416666666669999,49692386354.9,397705.729803,3522146336.25,246.45,37396.0,999108.3,14291525.0,29.023842699999996,14703622.1184,125430.0,0.9594676361059999,758.0,422526.0,247406.0
2015-06-20,0.524103932836,7.17063016754,8.28333333333,49692386354.9,331009.737848,3489093090.0,244.08,37466.0,823037.76,14294875.0,22.55311938,16709057.3505,114779.0,1.51838603693,708.0,222078.0,246533.0
2015-06-21,0.428681696721,8.143214696880001,9.416666666669999,49692386354.9,301367.074757,3466817874.75,242.47,37518.0,742685.61,14297925.0,13.16567765,6606842.5995,91203.0,2.4574060951599996,781.0,124644.0,224267.0
2015-06-22,0.5337702702699999,8.20446783197,9.23333333333,49692386354.9,365592.844788,3523205318.75,246.35,37596.0,917161.05,14301625.0,23.22920549,12840360.015,111788.0,2.05540379936,850.0,181132.0,204152.0
2015-06-23,0.591158286713,6.81222283474,8.816666666669999,49692386354.9,353241.73516700004,3489324384.0,243.92,37680.0,877380.24,14305200.0,22.92876742,10205531.462000001,128795.0,1.60734191296,664.0,223786.0,271463.0
2015-06-24,0.39864526490099994,7.969409195339999,7.8,49692386354.9,373003.51055999997,3443311744.0,240.64,37740.0,912266.24,14308975.0,16.74555521,13031440.24,114471.0,1.80720586663,854.0,209771.0,218529.0
2015-06-25,0.3543320125,8.57283413778,7.06666666667,49692386354.9,395235.507879,3462594912.0,241.92,37796.0,971550.72,14312975.0,16.65594974,10962820.8021,113329.0,2.0196924583099998,1041.0,198842.0,199310.0
2015-06-26,0.424855439189,7.7546214112800005,7.783333333330001,49692386354.9,365592.844788,3453038843.25,241.19,37858.0,896744.42,14316675.0,18.07278654,9223446.0843,115640.0,1.5559035527899998,1040.0,238961.0,240437.0
2015-06-27,0.482445335937,7.342522686360001,8.73333333333,49692386354.9,316188.406303,3558488937.5,248.5,37919.0,799424.5,14319875.0,17.01717922,14129657.297,108876.0,1.82535258522,968.0,176240.0,258833.0
2015-06-28,0.400125013605,9.39629849524,8.15,49692386354.9,363122.622864,3563126298.0,248.76,37977.0,917924.4,14323550.0,15.34595899,10580415.55,97690.0,2.5490827299400003,856.0,144758.0,230750.0
2015-06-29,0.467726072993,7.4589058991299995,9.183333333330001,49402014931.2,336442.8851,3636186255.0,253.8,38041.0,873579.6,14326975.0,17.63474995,23781478.0308,117119.0,1.50460739905,737.0,228764.0,224321.0
2015-06-30,0.568559405594,6.346402824099999,9.083333333330001,49402014931.2,351177.609994,3762199291.5,262.53,38122.0,945633.06,14330550.0,27.42901276,32721352.449,149003.0,1.1088411402299998,701.0,324844.0,261770.0
2015-07-01,0.624724262069,6.23280876243,8.86666666667,49402014931.2,356089.18495900003,3696067023.75,257.85,38212.0,940636.8,14334175.0,23.45051495,19888691.3742,150917.0,1.5254938012,892.0,239136.0,250536.0
2015-07-02,0.5119018,6.624519683990001,8.28333333333,49402014931.2,343810.247547,3656967385.5,255.06,38283.0,898066.26,14337675.0,21.94824463,14412369.6576,135567.0,1.37699649007,1364.0,255701.0,254259.0
2015-07-03,0.45519517901199996,7.48883373796,7.483333333330001,49402014931.2,397837.572161,3658574047.5,255.1,38356.0,1039532.5,14341725.0,25.17856317,12755211.1956,138811.0,1.6719791429700002,1301.0,243723.0,270019.0
2015-07-04,0.40514644516099996,8.78611215117,7.333333333330001,49402014931.2,380647.05978400004,3700017152.0,257.92,38418.0,1004340.48,14345600.0,19.74261492,10781726.7129,114310.0,2.29125520037,1356.0,169951.0,250207.0
2015-07-05,0.380288337931,9.70330102051,8.75,49402014931.2,356089.18495900003,3887492037.0,270.92,38473.0,986961.56,14349225.0,18.13805799,31239755.6328,101714.0,1.65608777591,1374.0,219976.0,241519.0
2015-07-06,0.454639958824,7.70886069026,6.9,49402014931.2,417483.872021,3923809460.75,273.37,38550.0,1169750.23,14353475.0,29.305557,34689913.2034,151741.0,1.2318419422600002,1183.0,347366.0,276989.0
2015-07-07,0.7767134594589999,4.95550953096,8.55,49402014931.2,363456.54740700003,3837098590.5,267.26,38664.0,1000621.44,14357175.0,44.63938234,19945122.9012,201921.0,1.18086500729,1483.0,317056.0,295662.0
2015-07-08,0.7486678571430001,5.247739746530001,11.0,49402014931.2,378191.272302,3872881222.0,269.68,38779.0,1051752.0,14361025.0,50.05174109,23318029.0224,200420.0,1.51909881817,1217.0,256731.0,273054.0
2015-07-09,0.7004046811589999,5.0491691328099995,8.71666666667,49402014931.2,338898.672582,3888176093.0,270.68,38875.0,945214.56,14364475.0,42.450817799999996,21019886.5536,187202.0,1.44724437894,861.0,241286.0,263045.0
2015-07-10,0.698676224359,5.26897779353,11.5166666667,49402014931.2,383102.847267,4123436257.5,286.98,38983.0,1130127.24,14368375.0,38.9927783,59110516.6256,214487.0,1.06976849804,794.0,368117.0,273833.0
2015-07-11,0.705140689655,6.25977850535,9.316666666669999,49402014931.2,356089.18495900003,4218182000.0,293.5,39085.0,1074503.5,14372000.0,36.93888783,27899785.5166,171652.0,1.599613639,836.0,228868.0,278810.0
2015-07-12,0.76595707971,5.28016792931,9.75,51076366303.5,350384.75180900004,4446326685.0,309.3,39190.0,1081003.5,14375450.0,45.57106997,36841514.7955,204729.0,1.3148702780600001,819.0,265806.0,271999.0
2015-07-13,0.757203834483,6.008451813169999,8.88333333333,51076366303.5,368157.89139400003,4168493842.5,289.9,39299.0,1060744.1,14379075.0,34.05650153,45327383.289,176542.0,1.5767761078600002,753.0,232056.0,232590.0
